id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
15240123,Botafogo aconchegante com varanda e suíte 1 pessoa,12435554,Laura,,Botafogo,-229.549,-4.318.815,Private room,350,4,3,2019-01-04,0.05,2,362
11963705,Studio Catete - Spetacular Sugar Loaf view,63899823,Studio Catete,,Catete,-22.924.596.786.499.000,-43.179.046.630.859.300,Entire home/apt,486,3,50,2022-12-11,0.64,4,37
11274190,RIO DE JANEIRO-Olympic Games Period,58865309,Alexandre,,Recreio dos Bandeirantes,-2.302.139,-4.348.566,Private room,792,2,0,,,1,365
739680239076484911,Apartamento na Barra da Tijuca com lazer completo,56398028,Isabela,,Barra da Tijuca,-2.300.664,-433.376,Entire home/apt,757,4,0,,,1,82
47287328,"Ap ao lado do Glória Dor, próx à Lapa e Copacabana",162784922,Luana,,Catete,-2.292.285,-4.317.892,Entire home/apt,700,3,83,2022-12-19,3.43,2,37
779071532121133309,Quarto em hotel de luxo na Barra,490963208,Cristiane,,Barra da Tijuca,-23.005.785,-433.199.779,Private room,606,1,1,2022-12-27,1,2,93
686300373166811655,Apt no Rio 2,10118291,Sabrina,,Jacarepaguá,-2.296.832,-433.853,Private room,349,1,4,2022-11-13,01.03,2,359
14354211,Barra da Tijuca's Beach - Resort,87985013,Patty,,Barra da Tijuca,-230.113,-4.332.399,Entire home/apt,1525,2,38,2022-09-12,0.49,1,353
11522300,Mansion in Recreio dos Bandeirantes,60747155,Ully,,Recreio dos Bandeirantes,-2.302.521,-4.349.082,Entire home/apt,5000,20,0,,,1,365
47236565,Quarto privativo lazer completo,346480106,Victor,,Recreio dos Bandeirantes,-230.221,-4.348.871,Private room,180,1,0,,,1,82
772423460085411294,Ap aconchegante nas Laranjeiras.,203560919,Angela,,Laranjeiras,-2.293.575,-4.318.262,Entire home/apt,520,2,0,,,1,356
13372001,n,65609059,Regina,,Botafogo,-2.295.285,-4.318.807,Private room,700,30,0,,,2,358
700871358398592320,Beach Barra Flat,167997008,Monica,,Barra da Tijuca,-2.301.196,-4.332.624,Entire home/apt,1357,3,0,,,7,306
54052158,"Omar do Rio - Elegant 2 bedrooms with/ Large Balcony, Garage, Internet 200mbps and 7 min from Praia do Recreio and Parque Florestal (IB 586/202)",6000862,Omar Do Rio,,Recreio dos Bandeirantes,-2.301.499,-4.346.624,Entire home/apt,463,1,3,2022-11-28,0.30,125,255
19529251,Private Room at Leme/Copacabana Rio de Janeiro,21158091,Plinio,,Leme,-2.296.411,-4.316.913,Private room,100,1,233,2022-12-17,3.53,3,73
13941265,Comfortable place in front of the beach at Rio,82919231,Dalmo,,Barra da Tijuca,-2.300.913,-43.352,Entire home/apt,792,7,14,2022-09-12,0.18,2,298
54018518,Quarto Tropical,105113529,Ruslan,,Urca,-2.295.354,-4.316.849,Private room,531,365,7,2022-10-16,0.59,6,350
522532800593753843,"Humaitá, a alguns passos da Lagoa e Jd. Botânico",83976423,Denise,,Humaitá,-2.295.895.767.211.910,-4.320.076.370.239.250,Entire home/apt,443,3,10,2022-12-25,0.82,2,306
644075615935988272,Apart. de paz e tranquilidade com vista para o mar,461094665,Sandra,,Barra da Tijuca,-230.098.718,-433.647.994,Entire home/apt,464,1,4,2022-12-04,0.77,1,4
31569705,"Private Cinematographic Joá, Surf, sun,sand, green",2960213,Lucia,,Joá,-2.301.498,-4.329.155,Entire home/apt,2639,15,0,,,2,363
754236946119328823,Pousada da Felicidade,486584808,Andrea,,Camorim,-229.795.327,-434.201.908,Private room,299,1,0,,,2,352
788580735986597501,Metrô 600 m aterro e da praia flamengo,172345271,Monica,,Flamengo,-22.929.696.448.218.500,-4.317.584.976.553.910,Shared room,269,1,0,,,5,363
20899988,ApartHotel de frente ao Cristo Redentor,57228617,Renato,,Lagoa,-2.295.998,-4.320.129,Entire home/apt,250,5,24,2022-11-09,0.37,2,37
53879752,Apartamento confortavel Centro/Lapa,436424543,Nara,,Centro,-2.291.313,-4.318.641,Entire home/apt,207,5,16,2022-11-22,1.33,1,74
599768687309066631,"Midas Rio, apartamento 1115",374670667,Bheatriz,,Jacarepaguá,-2.297.329,-4.341.236,Entire home/apt,440,5,17,2022-12-10,02.02,6,40
20856902,Apartamento 1 qto na praia c/arrumadeira todo dia,5804587,Maria Luiza,,Barra da Tijuca,-2.301.172,-4.332.158,Entire home/apt,1900,7,0,,,1,87
720098375732227610,Apartamento Leblon,219674326,Natanna,,Leblon,-2.298.224,-432.255,Entire home/apt,414,2,6,2022-11-21,2.25,1,46
691146248956895598,Quarto privado em Apt. aconchegante no Riocentro,271677610,Ailton,,Jacarepaguá,-229.721,-434.109,Private room,400,1,1,2022-09-11,0.27,1,364
772604916396202198,"Belo apartamento em Copacabana,
posto 4",483166063,Izadora,,Copacabana,-2.297.118.464.174.490,-43.190.542.083.297.200,Entire home/apt,400,4,0,,,1,33
53930995,"ótimo apartamento em Ipanema, muito tranquilo.",171042576,Fernanda,,Ipanema,-2.298.061,-4.319.979,Entire home/apt,650,5,3,2022-11-12,0.59,11,224
543982376727275583,Condomínio tranquilo e confortável no Flamengo.,441295425,Vera,,Flamengo,-2.294.096,-4.317.607,Entire home/apt,270,5,4,2022-09-12,0.40,1,352
30882039,"Temporada sala, dois quartos +1 serviço GLÓRIA",229307629,Aurélio,,Catete,-2.292.311,-4.317.911,Entire home/apt,1929,4,5,2020-11-11,0.11,1,307
691895815801208760,YOUR LUXURY SEA FRONT PENTHOUSE WITH WONDERFUL VIEW B11-008,473492239,Mauricio,,Barra da Tijuca,-2.300.945,-4.335.911,Entire home/apt,3510,1,0,,,29,362
52728528,Casa com vista panorâmica Lagoa e Cristo. Oasis!,426328663,Milla,,Lagoa,-229.666,-4.319.763,Entire home/apt,2500,2,0,,,1,365
15842872,"Amplo, silencioso, vista verde e perto de tudo",87218177,Tatiana,,Botafogo,-2.294.812,-4.318.912,Entire home/apt,1714,2,8,2022-09-11,0.11,1,241
34124540,Casa do Lago ( Oásis de paz e luz .),105157277,Giovana,,Barra da Tijuca,-2.300.337,-4.331.275,Entire home/apt,814,2,17,2022-11-14,0.39,1,171
24081491,Apartamento aconchegante no Centro,119022256,Cris,,Centro,-2.291.229,-4.318.612,Entire home/apt,271,7,42,2022-12-03,0.85,2,135
25097519,Valeriana'S Home - Apto na Zona Sul do RJ,189710379,Valeria,,Cosme Velho,-2.293.886,-4.319.519,Entire home/apt,2000,2,3,2020-01-01,0.06,1,303
772323031155169024,Apt completo próximo a praia,387161576,Roberto,,Flamengo,-229.419.643,-431.763.971,Entire home/apt,513,2,0,,,1,352
547715332363899857,Apartamento inteiro em área nobre do Centro (NOVO),44836673,Leo,,Centro,-2.291.692,-4.318.839,Entire home/apt,302,1,33,2022-12-22,3.20,7,322
688277857825089884,Apto ZERO Perto Divisa Recreio/Barra,170916608,Gabriel,,Recreio dos Bandeirantes,-2.301.408,-4.345.342,Entire home/apt,1927,1,1,2022-10-16,0.40,12,160
698864794349784217,Quarto perto da praia de Copacabana e do metrô,315529470,Raymara,,Copacabana,-229.659,-4.317.933,Private room,210,10,1,2022-09-12,0.27,3,30
29962936,Flat Rio Stay -Riocentro double suites,125562710,Rio Stay Residence,,Camorim,-2.297.657,-4.341.587,Private room,745,4,0,,,3,90
53493001,Cobertura na Barra da Tijuca. Vista panorâmica.,18462567,João,,Barra da Tijuca,-230.082,-4.336.631,Entire home/apt,800,3,2,2022-09-12,0.17,1,163
778824137971438386,Reveillon! Copacabana 4 Qt - Vista Panorâmica Mar,4106244,Guilherme,,Copacabana,-229.703.144,-431.837.682,Entire home/apt,3849,5,0,,,4,58
681056655183165241,"Perto do Consulado EUA, Lapa e Cinelândia",472027806,Fatima,,Centro,-2.290.979,-4.317.893,Entire home/apt,486,2,2,2022-09-26,0.55,1,89
22341291,Apto. 2 quartos em condomínio frente à praia,163342553,Lina,,Barra da Tijuca,-2.301.311,-4.331.911,Entire home/apt,860,2,92,2022-12-28,1.51,1,0
17398165,Casa em ótima localização.,117609992,Paulo Roberto,,Humaitá,-2.295.367,-431.976,Private room,160,1,1,2020-02-21,0.03,2,365
25235290,Brazil Houses - Gen. Urquiza 67_2 Bedrooms,10507162,Mauricio,,Leblon,-2.298.424,-4.322.499,Entire home/apt,700,4,12,2022-06-06,0.22,21,0
10190506,Amazing 2 BR Botafogo next to the subway,15313629,Lilian,,Botafogo,-2.295.273,-4.318.534,Entire home/apt,198,2,21,2017-09-26,0.25,1,181
582675890986791552,ENCANTADOR APARTAMENTO EM CONDOMÍNIO,449590215,André Felipe,,Recreio dos Bandeirantes,-23.013.861,-43.452.293,Entire home/apt,500,2,2,2022-09-11,0.52,1,309
771904036776925441,"Apto área nobre, perto de praias",13097241,José,,Botafogo,-2.295.087,-4.317.622,Entire home/apt,328,3,0,,,2,350
763596719994069662,Casa de vila residencial,396148310,Vanessa,,Santo Cristo,-2.290.052,-4.319.932,Entire home/apt,259,1,0,,,1,359
31708966,Eterno Cartão Postal do Rio de Janeiro,13922020,Joyce E Sarah,,Glória,-2.291.657,-4.317.583,Private room,150,1,6,2020-02-25,0.13,2,354
790242436882193156,Loft em prédio sofisticado,186497923,Raquel,,Jacarepaguá,-229.688.275,-43.366.249,Private room,307,2,0,,,1,162
51593786,Apartamento Acolhedor na Avenida Atlântica,26945147,Rodrigo,,Copacabana,-229.674,-4.317.743,Entire home/apt,745,1,81,2022-12-13,4.91,26,134
53618936,Apartamento encantador no Flamengo,188610153,Olívia,,Flamengo,-229.396,-4.317.676,Entire home/apt,499,3,12,2022-07-17,0.98,1,162
742139298707980834,Quarto Aconchegante no Rio de Janeiro,302673860,Raiane,,Vila Isabel,-2.291.335,-4.324.785,Private room,128,1,11,2022-12-18,5.89,1,146
3240424,FavelaVidigal private room per moth,16044178,Kita,,Vidigal,-2.299.603,-4.323.722,Entire home/apt,90,1,12,2022-11-14,0.12,3,339
47855116,Apto vista lateral mar,238604267,Claudia,,Barra da Tijuca,-2.300.994,-43.358,Entire home/apt,1114,1,11,2022-11-16,0.47,18,358
773793435088851649,Apto aconchegante no Leblon,457199876,Gabriel,,Leblon,-22.979.132,-432.239.532,Entire home/apt,1128,1,1,2022-12-10,1,2,86
11521100,The perfect place to stay in Rio!!!,60684944,Dani,,Jacarepaguá,-2.296.514,-4.338.325,Entire home/apt,1557,7,0,,,1,365
38796514,Casa linda e confortável,296731715,Suely,,Cachambi,-2.288.957,-4.327.749,Entire home/apt,300,3,11,2022-10-17,0.31,1,58
12733051,2 room apartment - Recreio RJ,69251097,Gabriel,,Recreio dos Bandeirantes,-230.158,-4.347.257,Entire home/apt,2000,1,0,,,1,365
2428706,Studio Urca,11665561,Eduardo,,Urca,-2.294.753,-4.316.188,Entire home/apt,183,3,310,2022-12-15,03.02,1,331
13554846,"Living room and 2 bedrooms, close to the Olympic Park at Barra",78062621,Maurício,,Jacarepaguá,-2.296.369,-4.339.951,Entire home/apt,1056,3,0,,,1,358
584889476447824260,Rio018 - Beautiful triplex penthouse with pool in Leblon,22805631,Latin Exclusive,,Leblon,-229.832,-4.322.793,Entire home/apt,14780,1,0,,,43,364
50470604,Casa St Bernard Niemeyer,13773093,Raphael,,Vidigal,-2.299.799,-4.324.927,Entire home/apt,3166,3,3,2022-09-11,0.25,3,348
3093990,Charming penthouse room near Copacabana beach,89483351,Guilherme,,Copacabana,-2.297.132,-4.319.144,Private room,520,4,5,2022-10-04,0.06,1,355
41927188,Aqui você vai se sentir em casa,36489276,Ricardo,,Estácio,-2.291.404,-432.087,Private room,230,4,0,,,1,90
770903992098135065,Jo&Joe - Bed in 8 mixed dorm,466950816,JoJoe,,Cosme Velho,-2.294.031,-4.320.096,Shared room,209,1,1,2022-12-13,1,4,356
41004333,Loft completo com vista incrível no península,43480511,Igor,,Barra da Tijuca,-2.298.948,-4.335.061,Entire home/apt,1071,2,40,2022-12-23,1.11,3,317
9506012,Copacabana Excelente!,49262225,Marcus,,Copacabana,-2.297.019,-4.319.077,Private room,126,1,42,2022-12-13,0.50,1,327
48859573,Quarto - vila bucólica e central - Rio de Janeiro!,7667719,Luana,,Rio Comprido,-2.292.286,-4.321.369,Private room,176,1,5,2022-11-19,0.24,2,80
43689491,"não disponível, não consegui excluir o anúncio",120427840,Diego,,Estácio,-2.291.775,-4.320.685,Private room,99,1,0,,,1,179
10379006,Alugo para os Jogos Olímplicos,53426240,Thiago,,Barra da Tijuca,-2.298.902,-4.341.613,Entire home/apt,528,30,0,,,1,365
704483721863272104,Quarto inteiro Master em Copacabana,280138476,Maia,,Copacabana,-2.297.082,-4.319.189,Private room,327,2,1,2022-09-12,0.28,5,63
12855398,"Ap Duplex, 2 Suites, Wifi, próx. Praia e RioCentro",70252362,Vitor,,Barra da Tijuca,-2.301.047,-4.343.821,Entire home/apt,748,1,122,2022-12-25,1.57,1,136
684823358540481576,Loft Compacto no melhor local de Botafogo,11835173,Bernardo,,Botafogo,-2.295.683,-4.317.944,Entire home/apt,1000,3,5,2022-09-21,1.30,6,274
590662360400927953,Sofá-cama na sala em apto Copacabana,191783780,Eberson,,Copacabana,-22.966.396,-43.186.962,Shared room,55,2,4,2022-12-20,0.54,2,28
598347618359590447,Apartamento Belíssimo com vista pro mar !!!,420870125,Heitor,,Recreio dos Bandeirantes,-2.302.247,-4.348.336,Entire home/apt,607,2,9,2022-11-18,1.18,1,350
13960579,Conforto Exclusivo no Coração de Botafogo,83173920,Joao,,Botafogo,-2.294.979,-4.319.229,Private room,500,2,3,2019-01-07,0.05,2,365
5194731,Gávea BNB - Suíte Azul com Varanda,4504358,Raul,,Gávea,-2.297.444,-4.322.849,Private room,120,30,3,2020-10-31,0.03,5,208
686917495798849645,Casa RJ,473491415,Claudio,,Taquara,-2.291.746,-4.338.863,Entire home/apt,350,2,3,2022-09-10,0.78,1,360
13968522,Apto Localização 100%,83270085,Celina,,Barra da Tijuca,-2.300.967,-4.330.433,Entire home/apt,1000,7,0,,,1,362
40006704,"Cobertura duplex Lagoa,Com piscina e linda vista!",51881456,Selma,,Lagoa,-2.296.126,-4.320.596,Entire home/apt,1436,7,2,2022-09-14,0.17,1,362
45722070,Barra Vista Praia Posto 06 Melhor trecho Ap c/vaga,49207110,Anfitriao Gente Boa,,Barra da Tijuca,-23.009.716,-43.344.326,Entire home/apt,2500,3,52,2022-12-11,1.93,46,106
13154161,Great apartment in Botafogo in excellent location,73410169,Cristiano,,Botafogo,-2.295.445,-4.318.756,Entire home/apt,1400,15,0,,,1,358
28836256,"Twin Towers Rio Barra (praia da Barra, Posto 4)",217446484,Franklin,,Barra da Tijuca,-2.300.949,-4.332.586,Entire home/apt,245,30,4,2022-04-24,0.08,1,137
46732086,Férias no melhor Condomínio da Barra da Tijuca!,335615453,Dominique,,Barra da Tijuca,-2.300.582,-4.334.914,Entire home/apt,2500,8,0,,,1,358
24078290,Hostel 5 People Private Ensuite w/ Bathroom Copa,4168266,CabanaCopa,,Copacabana,-22.963.028,-43.180.695,Private room,1973,1,14,2021-08-30,0.60,8,29
38822280,"Flat - Riocentro, Parque Olímpico, Jeunesse Arena",4070001,Stéphanie,,Jacarepaguá,-2.297.308,-4.341.269,Entire home/apt,401,8,16,2022-12-25,0.40,2,16
52408554,"NATAL ,ANO NOVO,Rock Rio 2022,APARTAMENTO COMPLETO",60197766,Enaile,,Camorim,-22.978.231,-43.416.515,Entire home/apt,3300,1,0,,,1,365
12188140,premiere,65504935,Maria Aparecida,,Recreio dos Bandeirantes,-2.301.065,-4.345.636,Entire home/apt,1500,20,0,,,1,365
40723294,2 quartos com serviços no Real Residence Hotel,307071380,Wildimar,,Copacabana,-2.296.011,-4.317.595,Entire home/apt,1271,3,1,2020-03-11,0.03,3,326
25478866,Elegante e Confortável Sala Quarto Flamengo,174021180,Juvenal,,Flamengo,-2.293.597,-4.317.607,Entire home/apt,430,10,28,2022-11-03,0.58,5,197
12703406,Apto no Maracanã - 300 m do estádio,69053426,Bárbara,,Maracanã,-2.291.743,-4.323.278,Entire home/apt,364,3,29,2022-09-13,0.37,1,336
14116341,Cond. Weekend Apto para locação olimpic games,85069906,Bacelar,,Jacarepaguá,-2.297.276,-434.109,Entire home/apt,900,15,0,,,1,362
13981544,Cobertura - Aluguel para Olimpíadas - 187 m² - 5Q,83422725,Vivian,,Freguesia (Jacarepaguá),-229.356,-433.371,Entire home/apt,3405,25,0,,,1,363
557140604064920622,Quarto em casa ampla e silenciosa em laranjeiras,82092777,Ursula,,Laranjeiras,-2.293.864,-4.319.413,Private room,1343,1,0,,,3,347
47800595,Apartamento em Frente ao Mar da Barra da Tijuca,16992056,Irineu,,Barra da Tijuca,-2.300.982,-4.335.281,Entire home/apt,827,4,48,2022-11-20,02.07,4,34
14404669,Apt 2Qt - Riocentro Parque Olímpico Arena Jeunesse,15942830,Bruno,,Jacarepaguá,-2.297.366,-4.341.217,Entire home/apt,321,2,142,2022-12-15,1.90,1,342
547074772379712562,Quarto privativo em apartamento aconchegante,255964125,Isadora,,Camorim,-2.297.885,-4.341.599,Private room,120,1,0,,,1,357
743272349941087249,"Quarto inteiro. Espaçoso, claro,silencioso e limpo",483701411,Dai,,Santa Teresa,-22.917.258.982.680.300,-4.318.913.474.678.990,Private room,119,1,3,2022-11-15,1.70,1,158
42228701,"Cobertura Duplex, Copacabana, Garagem e Serviços",80329631,Neide,,Copacabana,-22.986.486,-43.189.274,Entire home/apt,1957,2,60,2022-12-27,1.73,4,269
11180806,Modernistas Hospedagem e Arte,57942530,Lorena,,Santa Teresa,-2.292.115,-4.318.633,Private room,650,1,35,2022-12-10,0.85,3,304
657070697242100627,Cobertura no melhor lugar de Ipanema (03),25846656,Daniel,,Ipanema,-2.298.691,-4.318.969,Entire home/apt,1223,1,5,2022-12-02,0.96,3,116
31409472,aparto Arcond. passagem de ano prox Recreio Barra,229244053,Leda,,Jacarepaguá,-2.297.362,-4.341.417,Entire home/apt,387,4,11,2022-09-12,0.24,28,26
47170656,Copacabana 2 ambientes perto da Praia e Metro,62193848,Gilberto,,Copacabana,-2.296.637,-4.318.547,Entire home/apt,300,100,0,,,1,365
54336586,Casa maravilhosa no Recreio - até 16 pessoas,440852613,Deni,,Recreio dos Bandeirantes,-2.302.462,-4.349.823,Entire home/apt,2200,3,1,2022-09-11,0.27,1,358
682452729146468645,Loft Praia da Barra da Tijuca Rio de Janeiro RJ,123513418,Erica,,Barra da Tijuca,-23.009.698.742.342.800,-4.333.584.252.744.910,Entire home/apt,509,2,12,2022-12-19,03.08,1,339
46887839,Apartment in the ♡ of Leblon,177294579,Desirée Nathalie,,Leblon,-22.980.799,-432.229,Entire home/apt,1171,3,42,2022-12-04,1.74,1,76
14293562,GOLDEN COAST,86574443,Silvio,,Barra da Tijuca,-2.301.049,-4.335.527,Entire home/apt,1000,1,0,,,1,364
699778991718992462,Cobertura Duplex no melhor do Leblon,368055201,Bruno,,Leblon,-2.298.105,-4.322.203,Entire home/apt,1700,7,0,,,1,255
53546743,Flat de Luxo na praia da Barra - Posto 4 🇦🇷🇬🇧🇧🇷,1670291,Renata,,Barra da Tijuca,-2.300.985,-4.332.742,Entire home/apt,829,3,24,2022-12-11,1.99,1,130
42018658,Excelente Suíte em rua bem tranquila em Botafogo.,99395236,Andréa,,Botafogo,-22.953.105.926.513.600,-4.318.716.812.133.780,Private room,410,2,9,2022-12-24,0.26,1,171
51171777,Flat 2 quartos em Botafogo,229434751,Gabriella,,Botafogo,-2.295.835,-4.318.522,Entire home/apt,1286,3,2,2021-11-29,0.13,10,362
705643250219143851,Compartilhado Masculino,477415028,Rio 222,,Laranjeiras,-2.293.456,-4.318.609,Shared room,159,1,0,,,7,59
52511344,Flat in Humaitá overlooking the Lagoon and the Christ the Redeemer,1982737,Estadia,,Humaitá,-22.959.430.694.580.000,-43.202.369.689.941.400,Entire home/apt,1171,3,2,2021-12-17,0.15,107,11
47921783,BOTAFOGO - RECANTO DAS FLORES,339237377,Cristina,,Botafogo,-229.545,-4.318.175,Entire home/apt,593,3,37,2022-12-22,1.63,1,26
4624714,"Cozy room with double bed,",23953213,Sol,,Santa Teresa,-2.292.333,-431.894,Private room,200,3,0,,,1,365
35712096,Encantador,220529826,Samia Valença,,Barra da Tijuca,-2.300.666,-4.332.075,Private room,279,10,0,,,3,358
652182338783798783,Chalé/ Suíte Provence,87767987,Giselle,,Botafogo,-2.295.085,-4.318.946,Private room,167,2,10,2022-12-05,1.95,7,321
47285124,Recreio dos Bandeirantes Apto em Resort de luxo!,187141743,Reinaldo E Amanda,,Recreio dos Bandeirantes,-2.302.228,-4.348.758,Entire home/apt,799,2,2,2021-01-27,0.08,3,264
12971849,EXCELENTE APARTAMENTO 3Qts PARA AS  OLIMPIADAS,45671261,Ismael,,Jacarepaguá,-229.664,-4.338.441,Entire home/apt,2100,15,0,,,1,358
26321992,Next to the beach...Ipanema & Arpoador,12933587,Fernanda,,Ipanema,-2.298.402,-4.319.702,Entire home/apt,640,3,6,2022-12-09,2.28,1,32
3013235,Laranjeiras Quarto/Casa com Piscina,14399645,Flávio,,Cosme Velho,-2.293.447,-431.927,Private room,300,7,0,,,1,365
43778415,Lindo e bem decorado na praia de Copacabana,349897129,Nelia Pereira,,Copacabana,-2.297.431,-4.318.802,Entire home/apt,546,2,77,2022-12-05,2.73,15,65
646993010877739452,Copacabana Studio,14095160,Claudia,,Copacabana,-2.296.551,-4.318.015,Entire home/apt,700,5,0,,,19,156
42096039,Lindíssimo Apartamento em Ipanema.,115812169,Bruno,,Ipanema,-2.298.302,-4.320.165,Entire home/apt,786,2,7,2022-09-12,0.20,1,315
610738106500445057,"Apartamento no Leblon, perto da praia e da Lagoa",455489375,Marcia,,Leblon,-2.298.105,-4.322.287,Entire home/apt,774,3,8,2022-10-23,01.02,3,227
1966222,Quarto e sala perfeito e completo em Copacabana,9068923,Marcelo,,Copacabana,-2.296.267,-4.317.813,Entire home/apt,468,2,47,2022-11-27,0.61,1,40
39790105,Bom quarto em Laranjeiras,261848728,Katia,,Laranjeiras,-2.293.938,-4.319.143,Private room,250,1,0,,,1,90
32362101,Suíte na praia com vista para o mar,242335244,Marcia,,Barra da Tijuca,-2.301.015,-4.335.529,Entire home/apt,461,2,66,2022-11-07,1.53,2,125
697953457177662951,"Apartamento clássico, no melhor lugar do Leblon",20583779,Luciana,,Leblon,-2.298.423,-4.321.708,Entire home/apt,1111,1,0,,,2,356
50262437,Apartamento novo a 2 quadras da praia,405802052,Helder,,Copacabana,-2.296.351,-4.317.428,Entire home/apt,877,2,25,2022-12-19,02.05,1,81
32585793,Jóia rara em Copacabana - Ótima localização,399964267,Bruna,,Copacabana,-2.296.335,-4.317.842,Entire home/apt,221,3,17,2022-10-03,0.40,1,221
52617613,Apartamento aconchegante perto do  Pão de Açúcar,187976225,Adriana,,Botafogo,-22.955.009,-43.174.763,Entire home/apt,671,2,29,2022-10-05,2.00,1,155
